,title_id,actor
7,70308105,Eloy Azorín
8,70308105,Fele Martínez
9,70308105,Luz Valdenebro
10,70308105,Marta Larralde
11,70308105,Antonio Reyes
12,70308105,Iván Morales
13,70308105,Dion Córdoba
14,70308105,Raquel Sierra
0,70155610,Topher Grace
1,70155610,Mila Kunis
2,70155610,Ashton Kutcher
3,70155610,Danny Masterson
4,70155610,Laura Prepon
5,70155610,Wilmer Valderrama
6,70155610,Debra Jo Rupp
7,70155610,Kurtwood Smith
8,70155610,Don Stark
9,70155610,Tanya Roberts
10,70155610,Tommy Chong
11,70155610,Lisa Robin Kelly
0,70279656,Anthony Bourdain
1,70279656,David Chang
2,70279656,Sean Brock
3,70279656,April Bloomfield
4,70279656,Edward Lee
5,70279656,Magnus Nilsson
6,70279656,Gabrielle Hamilton
7,70279656,David Kinch
8,70279656,Ludo Lefebvre
0,70236561,Ashley Walters
1,70236561,Kane Robinson
2,70236561,Malcolm Kamulete
3,70236561,Shone Romulus
4,70236561,Sharon Duncan Brewster
5,70236561,Giacomo Mancini
6,70236561,Xavien Russell
7,70236561,Kierston Wareing
8,70236561,Geoff Bell
9,70236561,Nicholas Pinnock
0,70157402,Michael Landon
1,70157402,Victor French
0,80057918,Tom Ellis
1,80057918,Lauren German
2,80057918,Kevin Alejandro
3,80057918,D.B. Woodside
4,80057918,Lesley-Ann Brandt
5,80057918,Scarlett Estevez
6,80057918,Rachael Harris
7,80057918,Aimee Garcia
8,80057918,Tricia Helfer
9,80057918,Tom Welling
10,80057918,Jeremiah W. Birkett
11,80057918,Pej Vahdat
12,80057918,Michael Gladis
0,80107369,Alice Braga
1,80107369,Veronica Falcón
2,80107369,Justina Machado
3,80107369,Peter Gadiot
4,80107369,Hemky Madera
5,80107369,Gerardo Taracena
0,80057609,Reece Pockney
1,80057609,Scott Langley
2,80057609,Alex Babic
3,80057609,Gemma Harvey
4,80057609,Jessica Hann
5,80057609,Emma Tate
0,80023612,Lee Tockar
1,80023612,Sam Vincent
2,80023612,Alessandro Juliani
3,80023612,Tabitha St. Germain
4,80023612,Kathleen Barr
5,80023612,Viv Leacock
6,80023612,Shannon Chan-Kent
7,80023612,Vincent Tong
0,80221787,Anthony LaPaglia
1,80221787,Kim Coates
2,80221787,Enrico Colantoni
3,80221787,Paul Sorvino
4,80221787,Maxim Roy
5,80221787,Brett Donahue
6,80221787,Michelle Mylett
7,80221787,Claudia Ferri
8,80221787,Tony Nappo
0,80209096,President Barack Obama
1,80209096,George Clooney
2,80209096,Malala Yousafzai
3,80209096,Jay-Z
4,80209096,Tina Fey
5,80209096,Howard Stern
6,80209096,David Letterman
0,80027373,Al Mukadam
1,80027373,Dan Chameroy
2,80027373,Seán Cullen
3,80027373,Stacey DePass
4,80027373,Barbara Mamabolo
5,80027373,Robert Tinkler
6,80027373,Ryan Cooley
7,80027373,Brianna Daguanno
0,80025384,Ellie Kemper
1,80025384,Jane Krakowski
2,80025384,Tituss Burgess
3,80025384,Carol Kane
0,80024103,Felicity Huffman
1,80024103,Timothy Hutton
2,80024103,Elvis Nolasco
3,80024103,Regina King
4,80024103,Lili Taylor
5,80024103,Richard Cabral
6,80024103,Brent Anderson
7,80024103,Benito Martinez
8,80024103,Shane Jacobsen
9,80024103,W. Earl Brown
10,80024103,Caitlin Gerard
11,80024103,Penelope Ann Miller
12,80024103,Johnny Ortiz
0,80198459,Justin Collette
1,80198459,Mark Little
2,80198459,Kyle Dooley
3,80198459,Mark Forward
4,80198459,Joris Jarksy
5,80198459,Julie Lemieux
6,80198459,Kayla Lorette
7,80198459,Julie Sype
0,70143825,Jared Padalecki
1,70143825,Jensen Ackles
2,70143825,Mark Sheppard
3,70143825,Misha Collins
4,70143825,Jim Beaver
5,70143825,Andrea Menard
6,70143825,Samantha Smith
7,70143825,Mark Pellegrino
8,70143825,Alexander Calvert
0,70252898,Clé Bennett
1,70252898,Christian Potenza
2,70252898,Scott McCord
3,70252898,Rachel Wilson
4,70252898,Drew Nelson
5,70252898,Stephanie Anne Mills
6,70252898,Novie Edwards
7,70252898,Megan Fahlenbock
8,70252898,Brian Foud
9,70252898,Emilie-Claire Barlow
10,70252898,Phillip David Lewis
11,70252898,Katie Crown
12,70252898,Sarah Gadon
13,70252898,Peter Oldring
14,70252898,Kristin Fairlie
15,70252898,Dan Petronijevic
16,70252898,Adam Greydon Reid
0,70140358,Jason Bateman
1,70140358,Portia de Rossi
2,70140358,Will Arnett
3,70140358,Michael Cera
4,70140358,Alia Shawkat
5,70140358,Tony Hale
6,70140358,David Cross
7,70140358,Jeffrey Tambor
8,70140358,Jessica Walter
9,70140358,Ron Howard
0,80066080,Victor Garber
1,80066080,Brandon Routh
2,80066080,Caity Lotz
3,80066080,Franz Drameh
4,80066080,Amy Pemberton
5,80066080,Dominic Purcell
6,80066080,Maisie Richardson-Sellers
7,80066080,Nick Zano
8,80066080,Arthur Darvill
9,80066080,Wentworth Miller
10,80066080,Tala Ashe
11,80066080,Adam Tsekhman
12,80066080,Christina Brucato
13,80066080,Simon Merrells
14,80066080,Nils Hognestad
15,80066080,Jes Macallan
16,80066080,Keiynan Lonsdale
0,70210883,Anson Mount
1,70210883,Colm Meaney
2,70210883,Common
3,70210883,Dominique McElligott
4,70210883,Eddie Spears
5,70210883,Ben Esler
6,70210883,Phil Burke
7,70210883,Christopher Heyerdahl
8,70210883,Robin McLeavy
9,70210883,Tom Noonan
0,80065386,Melissa Benoist
1,80065386,Mehcad Brooks
2,80065386,Chyler Leigh
3,80065386,Jeremy Jordan
4,80065386,David Harewood
5,80065386,Calista Flockhart
6,80065386,Emma Tremblay
7,80065386,Adrian Pasdar
8,80065386,Katie McGrath
9,80065386,David St. Louis
10,80065386,Odette Annable
11,80065386,Floriana Lima
12,80065386,Erica Durance
0,70281343,Lucy Fry
1,70281343,Ivy Latimer
2,70281343,Amy Ruffle
3,70281343,Chai Romruen
4,70281343,Isabel Durant
5,70281343,Allie Bertram
6,70281343,Linda Ngo
7,70281343,Gemma Forsyth
8,70281343,Dominic Deutscher
9,70281343,Kerith Atkinson
10,70281343,Rowan Hills
11,70281343,Brooke Nichole Lee
0,80010655,Kyle Chandler
1,80010655,Ben Mendelsohn
2,80010655,Sissy Spacek
3,80010655,Linda Cardellini
4,80010655,Norbert Leo Butz
5,80010655,Jacinda Barrett
6,80010655,Jamie McShane
7,80010655,John Leguizamo
8,80010655,Enrique Murciano
9,80010655,Sam Shepard
10,80010655,Chloë Sevigny
11,80010655,Andrea Riseborough
12,80010655,Beau Bridges
13,80010655,Taylor Rouviere
14,80010655,Owen Teague
15,80010655,Brandon Larracuente
0,70300066,Laura Vandervoort
1,70300066,Greyston Holt
2,70300066,Greg Bryk
3,70300066,Steve Lund
4,70300066,Paul Greene
5,70300066,Michael Xavier
6,70300066,Genelle Williams
0,80075820,Kelsey Grammer
1,80075820,Anton Yelchin
2,80075820,Charlie Saxton
3,80075820,Lexi Medrano
4,80075820,Fred Tatasciore
5,80075820,Clancy Brown
6,80075820,Mark Hamill
7,80075820,Ron Perlman
8,80075820,Steven Yeun
9,80075820,Amy Landecker
10,80075820,Jonathan Hyde
11,80075820,Anjelica Huston
12,80075820,Lena Headey
13,80075820,David Bradley
14,80075820,Tom Kenny
15,80075820,Laraine Newman
16,80075820,Grey Griffin
17,80075820,James Purefoy
0,80117554,DeWanda Wise
1,80117554,Cleo Anthony
2,80117554,Lyriq Bent
3,80117554,Anthony Ramos
4,80117554,Chyna Layne
5,80117554,Margot Bingham
6,80117554,Ilfanesh Hadera
7,80117554,Elvis Nolasco
8,80117554,De'Adre Aziza
0,80113612,Lior Raz
1,80113612,Hisham Suliman
2,80113612,Shadi Mar'i
3,80113612,Laëtitia Eïdo
4,80113612,Tsahi Halevi
5,80113612,Yuval Segal
6,80113612,Neta Garty
7,80113612,Tomer Kapon
8,80113612,Itzik Cohen
9,80113612,Rona-Lee Shim'on
10,80113612,Boaz Konforty
11,80113612,Doron Ben-David
0,80133311,K.J. Apa
1,80133311,Lili Reinhart
2,80133311,Camila Mendes
3,80133311,Cole Sprouse
4,80133311,Marisol Nichols
5,80133311,Madelaine Petsch
6,80133311,Ashleigh Murray
7,80133311,Mädchen Amick
8,80133311,Luke Perry
9,80133311,Casey Cott
10,80133311,Charles Melton
11,80133311,Mark Consuelos
12,80133311,Lochlyn Munro
13,80133311,Peter Bryant
14,80133311,Colin Lawrence
15,80133311,Molly Ringwald
16,80133311,Asha Bromfield
17,80133311,Barclay Hope
18,80133311,Hayley Law
19,80133311,Martin Cummins
20,80133311,Sarah Habel
21,80133311,Nathalie Boltt
22,80133311,Skeet Ulrich
0,80027042,Grant Gustin
1,80027042,Candice Patton
2,80027042,Danielle Panabaker
3,80027042,Carlos Valdes
4,80027042,Tom Cavanagh
5,80027042,Jesse L. Martin
6,80027042,Neil Sandilands
7,80027042,Britne Oldford
8,80027042,Danielle Nicolet
9,80027042,Keiynan Lonsdale
10,80027042,Kim Engelbrecht
0,80018046,Paula Echevarría
1,80018046,Miguel Ángel Silvestre
2,80018046,Aitana Sánchez-Gijón
3,80018046,Manuela Velasco
4,80018046,Manuela Vellés
5,80018046,Marta Hazas
6,80018046,Javier Rey
7,80018046,Maxi Iglesias
8,80018046,Cecilia Freire
9,80018046,Adrián Lastra
10,80018046,Miriam Giovanelli
11,80018046,Natalia Millán
12,80018046,José Sacristán
13,80018046,Ingrid Rubio
14,80018046,Peter Vives
15,80018046,Llorenç González
16,80018046,Ángela Molina
17,80018046,Pastora Vega
0,80020540,Jake Brennan
1,80020540,Joshua Carlon
2,80020540,Lauren Taylor
3,80020540,Jenna Ortega
4,80020540,Kiff VandenHeuvel
5,80020540,Brooke Wexler
0,70242081,Stephen Amell
1,70242081,Katie Cassidy
2,70242081,David Ramsey
3,70242081,Willa Holland
4,70242081,Paul Blackthorne
5,70242081,Emily Bett Rickards
6,70242081,John Barrowman
7,70242081,Colton Haynes
8,70242081,Susanna Thompson
9,70242081,Anna Hopkins
10,70242081,Juliana Harkavy
11,70242081,Adrian Holmes
12,70242081,Kathleen Gati
13,70242081,Echo Kellum
14,70242081,Rick Gonzalez
15,70242081,Dominic Bogart
16,70242081,Manu Bennett
0,80223556,Gavin Lewis
1,80223556,Theodore Barnes
2,80223556,Shelby Simmons
3,80223556,Cynthia Kaye McWilliams
0,80170690,Bárbara de Regil
1,80170690,José María de Tavira
2,80170690,Antonio Gaona
3,80170690,Hernán Mendoza
4,80170690,Vanessa Bauche
5,80170690,Christian Vasquez
6,80170690,José Sefami
7,80170690,Ariel López Padilla
0,80077417,Josh Holloway
1,80077417,Sarah Wayne Callies
2,80077417,Peter Jacobson
3,80077417,Amanda Righetti
4,80077417,Tory Kittles
5,80077417,Isabella Crovetti
6,80077417,Alex Neustaedter
0,70197057,Kerry Washington
1,70197057,Columbus Short
2,70197057,Darby Stanchfield
3,70197057,Katie Lowes
4,70197057,Guillermo Díaz
5,70197057,Joshua Malina
6,70197057,Jeff Perry
7,70197057,Bellamy Young
8,70197057,Tony Goldwyn
9,70197057,Scott Foley
0,80025273,Ivan Sherry
1,80025273,Tara Strong
2,80025273,Martin Roach
3,80025273,Scott McCord
4,80025273,Lyon Smith
5,80025273,Derek McGrath
0,70143864,Mark Feuerstein
1,70143864,Paulo Costanzo
2,70143864,Reshma Shetty
3,70143864,Jill Flint
4,70143864,Campbell Scott
5,70143864,Brooke D'Orsay
6,70143864,Dieter Riesle
0,80179138,Nicole Byer
1,80179138,Jacques Torres
0,80154610,Alba August
1,80154610,Lucas Lynggaard Tønnesen
2,80154610,Mikkel Boe Følsgaard
3,80154610,Lukas Løkken
4,80154610,Jessica Dinnage
5,80154610,Sonny Lindberg
6,80154610,Angela Bundalovic
7,80154610,Lars Simonsen
0,80191680,Ed Westwick
1,80191680,James Buckley
2,80191680,Joe Thomas
3,80191680,Lauren O'Rourke
4,80191680,Linzey Cocker
5,80191680,Nigel Lindsay
6,80191680,Lloyd Hutchinson
7,80191680,Lee Ross
0,70245163,Vanessa Redgrave
1,70245163,Bryony Hannah
2,70245163,Helen George
3,70245163,Jenny Agutter
4,70245163,Pam Ferris
5,70245163,Laura Main
6,70245163,Judy Parfitt
7,70245163,Cliff Parisi
8,70245163,Stephen McGann
9,70245163,Ben Caplan
10,70245163,Miranda Hart
11,70245163,Jessica Raine
12,70245163,Max Macmillan
13,70245163,Victoria Yeates
14,70245163,Jack Ashton
15,70245163,Emerald Fennell
16,70245163,Linda Bassett
0,70202589,Benedict Cumberbatch
1,70202589,Martin Freeman
2,70202589,Una Stubbs
3,70202589,Rupert Graves
4,70202589,Mark Gatiss
5,70202589,Andrew Scott
0,80049714,Aziz Ansari
1,80049714,Noël Wells
2,80049714,Eric Wareheim
3,80049714,Lena Waithe
4,80049714,Kelvin Yu
5,80049714,Fatima Ansari
6,80049714,Shoukath Ansari
7,80049714,Alessandra Mastronardi
8,80049714,Bobby Cannavale
0,80117748,Bill Nye
1,80117748,Karlie Kloss
2,80117748,Derek Muller
3,80117748,Emily Calandrelli
4,80117748,Nazeem Hussain
5,80117748,Joanna Hausmann
0,80184422,Tuck Boriboon
1,80184422,Ball Chernyim
2,80184422,Na’Kom Chuanchuen
0,80095699,Aubrey Plaza
1,80095699,Judy Greer
2,80095699,Jane Adams
3,80095699,Zazie Beetz
4,80095699,Kate Berlant
5,80095699,Aya Cash
6,80095699,Michael Chernus
7,80095699,Kiersey Clemons
8,80095699,Orlando Bloom
9,80095699,Malin Akerman
10,80095699,Marc Maron
11,80095699,Dave Franco
12,80095699,Hannibal Buress
13,80095699,Jake Johnson
14,80095699,Emily Ratajkowski
15,80095699,Andrew Bachelor
0,80120485,Selton Mello
1,80120485,Caroline Abras
2,80120485,Enrique Diaz
3,80120485,Antonio Saboia
4,80120485,Lee Taylor
5,80120485,Otto Jr.
6,80120485,Leonardo Medeiros
7,80120485,Osvaldo Mil
8,80120485,Jonathan Haagensen
9,80120485,Giulio Lopes
10,80120485,Susana Ribeiro
0,80065146,Jun Fukuyama
1,80065146,Takahiro Sakurai
2,80065146,Yukana
3,80065146,Ami Koshimizu
4,80065146,Kaori Nazuka
5,80065146,Fumiko Orikasa
6,80065146,Sayaka Ohara
7,80065146,Noriaki Sugiyama
8,80065146,Takahiro Mizushima
9,80065146,Soichiro Hoshi
10,80065146,Yuko Goto
0,80101826,Kazumi Evans
1,80101826,Kelly Sheridan
2,80101826,Vincent Tong
3,80101826,Ashleigh Ball
4,80101826,Tabitha St. Germain
5,80101826,Mackenzie Gray
6,80101826,Matt Ellis
7,80101826,James Kirk
8,80101826,Chiara Zanni
0,80987906,Mike Liscio
1,80987906,Emily Bauer
2,80987906,Billy Bob Thompson
3,80987906,Alyson Leigh Rosenfeld
4,80987906,Michael Crouch
0,80239796,Puttichai Kasetsin
1,80239796,Kongtoranin Lalana
2,80239796,Preechaya Pongthananikorn
0,80026506,Gillian Jacobs
1,80026506,Paul Rust
2,80026506,Claudia O'Doherty
0,70300472,Megumi Han
1,70300472,Mariya Ise
2,70300472,Keiji Fujiwara
3,70300472,Miyuki Sawashiro
4,70300472,Daisuke Namikawa
0,80032178,James Purefoy
1,80032178,Michael Kenneth Williams
2,80032178,Jimmi Simpson
3,80032178,Bill Sage
4,80032178,Christina Hendricks
5,80032178,Pollyanna McIntosh
6,80032178,Jeff Pope
7,80032178,Neil Sandilands
8,80032178,Henry G. Sanders
9,80032178,Enrique Murciano
0,80211136,Anna Torv
1,80211136,Jacki Weaver
2,80211136,Dan Wyllie
3,80211136,Alex Dimitriades
4,80211136,Damon Herriman
5,80211136,Mekhi Phifer
6,80211136,Eugenia Yuan
7,80211136,Matt Zeremes
8,80211136,Alan Dale
0,70260729,Aden Young
1,70260729,Abigail Spencer
2,70260729,J. Smith-Cameron
3,70260729,Clayne Crawford
4,70260729,Luke Kirby
5,70260729,Adelaide Clemens
6,70260729,Jake Austin Walker
7,70260729,Jayson Warner Smith
8,70260729,Bruce McKinnon
9,70260729,J.D. Evermore
10,70260729,Michael O'Neill
11,70260729,Sean Bridgers
12,70260729,Johnny Ray Gill
13,70260729,Sharon Conley
14,70260729,Michael Vartan
0,80244567,Arthur Lowe
1,80244567,John Le Mesurier
2,80244567,Clive Dunn
3,80244567,John Laurie
4,80244567,Arnold Ridley
5,80244567,Ian Lavender
6,80244567,James Beck
7,80244567,Bill Pertwee
0,80233664,Sean Huang
1,80233664,Chang Chia-yu
2,80233664,Wu Chien-ho
3,80233664,Teresa Daley
4,80233664,Yong Lea
5,80233664,Edison Song
6,80233664,Shan Cheng-ju
7,80233664,Iris Hu
8,80233664,Hsia Teng-hung
0,80097034,Suranne Jones
1,80097034,Bertie Carvel
2,80097034,Clare-Hope Ashitey
3,80097034,Cheryl Campbell
4,80097034,Jodie Comer
5,80097034,Victoria Hamilton
6,80097034,Martha Howe-Douglas
7,80097034,Adam James
8,80097034,Thusitha Jayasundera
9,80097034,Sara Stewart
10,80097034,Neil Stuke
11,80097034,Tom Taylor
12,80097034,Robert Pugh
13,80097034,Shazia Nicholls
14,80097034,Cian Barry
15,80097034,Megan Roberts
16,80097034,Charlie Cunniffe
17,80097034,Navin Chowdhry
0,80023644,Mark Williams
1,80023644,Sorcha Cusack
2,80023644,Nancy Carroll
3,80023644,Alex Price
4,80023644,Hugo Speer
5,80023644,Tom Chambers
6,80023644,Keith Osborn
0,80170186,Vidit Kumar
1,80170186,Roopa Bhimani
2,80170186,Anubhav Saha
3,80170186,Brian Dcosta
0,80233447,Jag Huang
1,80233447,Chris Wu
2,80233447,Tiffany Hsu
3,80233447,Michael Huang
4,80233447,Lego Li
5,80233447,Summer Meng
0,70177034,Dan Green
1,70177034,Eric Stuart
2,70177034,Amy Birnbaum
3,70177034,Darren Dunstan
4,70177034,Wayne Grayson
5,70177034,Tara Sands
6,70177034,Lisa Ortiz
7,70177034,Megan Hollingshead
8,70177034,Madeleine Blaustein
9,70177034,Sam Riegel
10,70177034,Ted Lewis
11,70177034,Gregory Abbey
12,70177034,Jimmy Zoppi
0,70157434,Ricky Gervais
1,70157434,Stephen Merchant
2,70157434,Ashley Jensen
3,70157434,Shaun Williamson
4,70157434,Shaun Pye
0,80179201,David Hasselhoff
1,80179201,Asim Chaudhry
2,80179201,Fergus Craig
3,80179201,Mark Quartley
4,80179201,Ella Smith
5,80179201,Brett Goldstein
0,80178836,Vinay Pathak
0,80169785,Chris Packham
0,70171957,Allan Hawco
1,70171957,Krystin Pellerin
2,70171957,Marthe Bernard
3,70171957,Mark O'Brien
4,70171957,Sean McGinley
5,70171957,Lynda Boyd
6,70171957,Bob Cole
7,70171957,Steve O'Connell
8,70171957,Sean Panting
9,70171957,Rachel Wilson
0,80024057,Viola Davis
1,80024057,Billy Brown
2,80024057,Alfred Enoch
3,80024057,Jack Falahee
4,80024057,Katie Findlay
5,80024057,Aja Naomi King
6,80024057,Matt McGorry
7,80024057,Karla Souza
8,80024057,Charlie Weber
9,80024057,Liza Weil
0,70153385,Mike Smith
1,70153385,John Paul Tremblay
2,70153385,Robb Wells
3,70153385,John Dunsworth
4,70153385,Patrick Roach
5,70153385,Cory Bowles
6,70153385,Lucy Decoutere
7,70153385,Barrie Dunn
8,70153385,Sarah Dunsworth
9,70153385,Jeanna Harrison
10,70153385,Michael Jackson
11,70153385,Garry James
12,70153385,Tyrone Parsons
13,70153385,Shelley Thompson
14,70153385,Jonathan Torrens
0,80117809,Sierra Capri
1,80117809,Jason Genao
2,80117809,Brett Gray
3,80117809,Diego Tinoco
4,80117809,Julio Macias
5,80117809,Jessica Marie Garcia
6,80117809,Ronni Hawk
7,80117809,Peggy Ann Blow
8,80117809,Paula Garcés
9,80117809,Danny Ramirez
0,80095815,Drew Barrymore
1,80095815,Timothy Olyphant
2,80095815,Liv Hewson
3,80095815,Skyler Gisondo
0,80099753,George Blagden
1,80099753,Alexander Vlahos
2,80099753,Tygh Runyan
3,80099753,Stuart Bowman
4,80099753,Evan Williams
5,80099753,Elisa Lasowski
6,80099753,Joe Sheridan
7,80099753,Steve Cumyn
8,80099753,Anna Brewster
9,80099753,Maddison Jaizani
10,80099753,Pip Torrens
11,80099753,Catherine Walker
12,80099753,Lizzie Brocheré
13,80099753,Geoffrey Bateman
0,80195839,Hyo-ri Lee
1,80195839,Sang-soon Lee
2,80195839,Ji-eun Lee
0,80174280,Becky
1,80174280,Audrey
2,80174280,Mayuko Kawakita
3,80174280,Shimon Okura
0,80178687,Cress Williams
1,80178687,James Remar
2,80178687,Marvin 'Krondon' Jones III
3,80178687,Jill Scott
4,80178687,China Anne McClain
5,80178687,Damon Gupton
6,80178687,Nafessa Williams
7,80178687,Christine Adams
0,80021955,Bob Odenkirk
1,80021955,Jonathan Banks
2,80021955,Michael McKean
3,80021955,Rhea Seehorn
4,80021955,Patrick Fabian
5,80021955,Michael Mando
6,80021955,Giancarlo Esposito
0,80022276,Jason Callender
1,80022276,Kathryn Drysdale
2,80022276,Akiya Henry
3,80022276,Jeff Rawle
4,80022276,Richard Grieve
5,80022276,Simone Craddock
6,80022276,Alex Babic
7,80022276,Miriam Margolyes
0,80044950,Brit Marling
1,80044950,Jason Isaacs
2,80044950,Emory Cohen
3,80044950,Scott Wilson
4,80044950,Phyllis Smith
5,80044950,Alice Krige
6,80044950,Patrick Gibson
7,80044950,Brendan Meyer
8,80044950,Brandon Perea
9,80044950,Ian Alexander
10,80044950,Will Brill
11,80044950,Riz Ahmed
12,80044950,Paz Vega
0,70136135,Jon Hamm
1,70136135,Elisabeth Moss
2,70136135,Vincent Kartheiser
3,70136135,January Jones
4,70136135,Christina Hendricks
5,70136135,Aaron Staton
6,70136135,Rich Sommer
7,70136135,John Slattery
8,70136135,Kiernan Shipka
9,70136135,Robert Morse
10,70136135,Michael Gladis
11,70136135,Christopher Stanley
12,70136135,Bryan Batt
13,70136135,Jared Harris
14,70136135,Jessica Paré
15,70136135,Alison Brie
16,70136135,Jay R. Ferguson
17,70136135,Ben Feldman
18,70136135,Mark Moses
19,70136135,Alexa Alemanni
20,70136135,Julie McNiven
0,70136114,Jennifer Beals
1,70136114,Leisha Hailey
2,70136114,Laurel Holloman
3,70136114,Mia Kirshner
4,70136114,Katherine Moennig
5,70136114,Pam Grier
6,70136114,Rachel Shelley
7,70136114,Daniela Sea
8,70136114,Erin Daniels
9,70136114,Marlee Matlin
0,80175685,Nate Bargatze
1,80175685,Fortune Feimster
2,80175685,Deon Cole
3,80175685,Nikki Glaser
4,80175685,Beth Stelling
5,80175685,Dan Soder
0,80170109,Iván Álvarez de Araya
1,80170109,Blanca Lewin
2,80170109,Karla Melo
3,80170109,Sebastián Ayala
4,80170109,Roberto Farías
5,80170109,Sergio Hernández
0,80138030,Antti Pääkkönen
1,80138030,Heljä Heikkinen
2,80138030,Lynne Guaglione
3,80138030,Pasi Ruohonen
4,80138030,Rauno Ahonen
0,80007225,Sarah Lancashire
1,80007225,Siobhan Finneran
2,80007225,Charlie Murphy
3,80007225,James Norton
4,80007225,George Costigan
5,80007225,Karl Davies
6,80007225,Shane Zaza
7,80007225,Steve Pemberton
8,80007225,Joe Armstrong
9,80007225,Adam Long
10,80007225,Rick Warden
11,80007225,Rhys Connah
12,80007225,Katherine Kelly
0,80029103,Jason Silva
0,80036140,Amparo Grisales
1,80036140,Fernando Solórzano
2,80036140,Angelica Blandon
3,80036140,Katherine Escobar
4,80036140,Yuly Ferreira
5,80036140,Alejandra Sandoval
6,80036140,Andrea Gómez
7,80036140,Andrea Guzmán
8,80036140,Diego Vásquez
9,80036140,Julián Román
10,80036140,Juan Pablo Franco
0,80147920,Taylor Clarke-Hill
1,80147920,Tom Clarke-Hill
2,80147920,Larissa Murray
3,80147920,Brianna Price
4,80147920,Michael Obiora
5,80147920,Morwenna Banks
6,80147920,Rufus Jones
7,80147920,Duncan Wisbey
8,80147920,Danny John-Jules
9,80147920,Ali A
0,80212301,You
1,80212301,Reina Triendl
2,80212301,Yoshimi Tokui
3,80212301,Azusa Babazono
4,80212301,Ryota Yamasato
5,80212301,Shono Hayama
0,80067617,Daniel Wu
1,80067617,Emily Beecham
2,80067617,Sarah Bolger
3,80067617,Oliver Stark
4,80067617,Orla Brady
5,80067617,Ally Ioannides
6,80067617,Stephen Lang
7,80067617,Marton Csokas
8,80067617,Madeleine Mantock
9,80067617,Aramis Knight
0,80208052,Amit Kumar
0,80991329,Hong Bum-ki
1,80991329,Eddy Lee
2,80991329,Ahn Hyo-min
3,80991329,Kang Shi-hyun
4,80991329,Tom Wayland
5,80991329,Erica Schroeder
0,80117781,Hiroshi Kamiya
1,80117781,Daisuke Ono
2,80117781,Nobunaga Shimazaki
3,80117781,Satoshi Hino
4,80117781,Natsuki Hanae
5,80117781,Ai Kayano
6,80117781,Yukari Tamura
7,80117781,Mitsuo Iwata
8,80117781,Rikako Aikawa
0,80091689,Nicholas Day
0,80094728,Anna Friel
1,80094728,Nicholas Pinnock
2,80094728,Sinéad Cusack
3,80094728,Nina Sosanya
4,80094728,Harry Lloyd
5,80094728,Laura Carmichael
6,80094728,Maeve Dermody
7,80094728,Ray Panthaki
8,80094728,Ian Puleston-Davies
9,80094728,Patrick Baladi
10,80094728,Florence Pugh
11,80094728,Jamie Bamber
12,80094728,Charlie Covell
13,80094728,Andrew Lancel
14,80094728,Jack Doolan
15,80094728,Tobias Santelmann
16,80094728,Stephen Lord
17,80094728,Ben Cura
18,80094728,Imogen Faires
0,80074220,João Miguel
1,80074220,Bianca Comparato
2,80074220,Michel Gomes
3,80074220,Rodolfo Valente
4,80074220,Vaneza Oliveira
5,80074220,Rafael Lozano
6,80074220,Viviane Porto
7,80074220,Mel Fronckowiak
8,80074220,Sergio Mamberti
9,80074220,Zezé Motta
10,80074220,Celso Frateschi
0,80113647,Kiefer Sutherland
1,80113647,Natascha McElhone
2,80113647,Maggie Q
3,80113647,Kal Penn
4,80113647,Adan Canto
5,80113647,Italia Ricci
6,80113647,LaMonica Garrett
7,80113647,Tanner Buchanan
8,80113647,Ben Lawson
9,80113647,Paulo Costanzo
10,80113647,Zoe McLellan
0,70281323,Eoin Macken
1,70281323,Jill Flint
2,70281323,Freddy Rodríguez
3,70281323,Ken Leung
4,70281323,Brendan Fehr
5,70281323,Jeananne Goossen
6,70281323,J.R. Lemon
7,70281323,Robert Bailey Jr.
8,70281323,Daniella Alonso
9,70281323,Catharine Pilafas
0,70264888,Jesse Plemons
1,70264888,Cristin Milioti
2,70264888,Jimmi Simpson
3,70264888,Rosemarie DeWitt
4,70264888,Douglas Hodge
5,70264888,Andrea Riseborough
6,70264888,Brenna Harding
7,70264888,Owen Teague
8,70264888,Andrew Gower
9,70264888,Kiran Sonia Sawar
10,70264888,Georgina Campbell
11,70264888,Joe Cole
12,70264888,Maxine Peake
13,70264888,Jake Davies
14,70264888,Clint Dyer
15,70264888,Letitia Wright
16,70264888,Babs Olusanmokun
17,70264888,Bryce Dallas Howard
18,70264888,Alice Eve
19,70264888,Michael Kelly
20,70264888,Cherry Jones
21,70264888,Gugu Mbatha-Raw
22,70264888,Mackenzie Davis
23,70264888,Wyatt Russell
24,70264888,Benedict Wong
25,70264888,Kelly Macdonald
26,70264888,Faye Marsay
27,70264888,Madeline Brewer
28,70264888,Hannah John-Kamen
29,70264888,Malachi Kirby
30,70264888,Alex Lawther
31,70264888,Jerome Flynn
32,70264888,James Norton
33,70264888,Rory Kinnear
34,70264888,Lindsay Duncan
35,70264888,Daniel Kaluuya
36,70264888,Jessica Brown Findlay
37,70264888,Rupert Everett
38,70264888,Toby Kebbell
39,70264888,Jodie Whittaker
40,70264888,Hayley Atwell
41,70264888,Domhnall Gleeson
42,70264888,Lenora Crichlow
43,70264888,Michael Smiley
44,70264888,Daniel Rigby
45,70264888,Chloe Pirrie
46,70264888,Jason Flemyng
